id;ccode1;ccode2;year;trade1;trade2
678563;531;666;2009;0.7;0
678580;531;670;2009;42.06;0.96
678597;531;679;2009;7.08;0.34
678614;531;690;2009;-9;0
678631;531;692;2009;0;-9
678648;531;694;2009;0;4.89e-11
678665;531;696;2009;-9;-9
678682;531;698;2009;1.27;0
678699;531;700;2009;-9;-9
678716;531;701;2009;-9;-9
678733;531;702;2009;-9;-9
678750;531;703;2009;-9;-9
678767;531;704;2009;-9;-9
678784;531;705;2009;-9;-9
678801;531;710;2009;39.48;0.42
678818;531;712;2009;-9;-9
678835;531;713;2009;-9;-9
678852;531;731;2009;-9;-9
678869;531;732;2009;11.81;0.01
678886;531;740;2009;0;0
678903;531;750;2009;7.64;0.09
678920;531;760;2009;-9;-9
678937;531;770;2009;0.4;0
678954;531;771;2009;0;0
678971;531;775;2009;-9;-9
678988;531;780;2009;-9;-9
679005;531;781;2009;-9;-9
679022;531;790;2009;-9;-9
679039;531;800;2009;-9;-9
679056;531;811;2009;-9;-9
679073;531;812;2009;-9;-9
679090;531;816;2009;0;0
679107;531;820;2009;0.05;0.05
679124;531;830;2009;-9;-9
679141;531;835;2009;-9;-9
679158;531;840;2009;0;0
679175;531;850;2009;2.52;0.01
679183;531;860;2009;-9;-9
679200;531;900;2009;0.39;0
679217;531;910;2009;-9;-9
679234;531;920;2009;0.05;0
679251;531;935;2009;-9;-9
679268;531;940;2009;-9;-9
679279;531;946;2009;-9;-9
679289;531;947;2009;-9;-9
679306;531;950;2009;-9;-9
679317;531;955;2009;-9;-9
679328;531;970;2009;-9;-9
679345;531;983;2009;-9;-9
679361;531;986;2009;-9;-9
679378;531;987;2009;-9;-9
679395;531;990;2009;-9;-9
679430;540;541;2009;9.42;0.08
679465;540;551;2009;1.37;0.06
679500;540;552;2009;0.08;0
679535;540;553;2009;0;0
679570;540;560;2009;740.14;1544.51
679590;540;565;2009;-9;-9
679625;540;570;2009;-9;-9
679660;540;571;2009;-9;-9
679695;540;572;2009;-9;0
679730;540;580;2009;0;0
679765;540;581;2009;0;-9
679800;540;590;2009;2.54;0.02
679834;540;591;2009;0;0
679869;540;600;2009;23.03;15
679904;540;615;2009;1.4;0.05
679939;540;616;2009;6.2;0.2
679974;540;620;2009;0;0
680009;540;625;2009;0;0.09
680044;540;630;2009;0;0
680079;540;640;2009;166.9;0.01
680114;540;645;2009;0;0
680149;540;651;2009;50.07;0.05
680184;540;652;2009;-9;0
680219;540;660;2009;8.74;0.03
680254;540;663;2009;0.09;0
680289;540;666;2009;0;0
680324;540;670;2009;0.44;0
680360;540;679;2009;0.1;0
680411;540;690;2009;0;0
680446;540;692;2009;0.31;0
680481;540;694;2009;0;0
680516;540;696;2009;-9;-9
680551;540;698;2009;18.95;0
680586;540;700;2009;-9;-9
680605;540;701;2009;-9;-9
680624;540;702;2009;-9;0
680643;540;703;2009;0;0
680662;540;704;2009;-9;-9
680681;540;705;2009;-9;0
680716;540;710;2009;2683.62;14915.68
680751;540;712;2009;-9;-9
680786;540;713;2009;-9;-9
680821;540;731;2009;-9;-9
680856;540;732;2009;357.86;118.16
680891;540;740;2009;196.49;25.19
680926;540;750;2009;632.53;3428.19
680961;540;760;2009;-9;-9
680996;540;770;2009;11;0.05
681031;540;771;2009;0;0
681066;540;775;2009;-9;-9
681101;540;780;2009;0;0
681136;540;781;2009;-9;-9
681171;540;790;2009;-9;-9
681206;540;800;2009;152.61;0.64
681241;540;811;2009;0;0
681276;540;812;2009;0;0
681311;540;816;2009;98.12;0
681347;540;820;2009;52.15;1.64
681382;540;830;2009;363.36;18.14
681408;540;835;2009;-9;0
681443;540;840;2009;3.87;0
681478;540;850;2009;113.55;2.28
681486;540;860;2009;-9;-9
681521;540;900;2009;9.18;0.03
681556;540;910;2009;0;0
681591;540;920;2009;12.36;0
681620;540;935;2009;-9;-9
681652;540;940;2009;-9;-9
681663;540;946;2009;-9;-9
681673;540;947;2009;-9;-9
681708;540;950;2009;-9;-9
681719;540;955;2009;0;0
681730;540;970;2009;-9;-9
681749;540;983;2009;-9;-9
681765;540;986;2009;-9;-9
681784;540;987;2009;-9;-9
681818;540;990;2009;0;-9
681853;541;551;2009;14.62;33.96
681888;541;552;2009;6.75;23.32
681923;541;553;2009;10.64;47.68
681958;541;560;2009;1196.5;456.51
681978;541;565;2009;11.01;0.02
682013;541;570;2009;0.07;0.08
682048;541;571;2009;1;0.25
682083;541;572;2009;16.37;1.24
682118;541;580;2009;0.07;0.81
682153;541;581;2009;-9;-9
682188;541;590;2009;32.3;8.4
682222;541;591;2009;0;0
682257;541;600;2009;0;0
682292;541;615;2009;0;0
682327;541;616;2009;0;0
682362;541;620;2009;0;0
682397;541;625;2009;0;0
682432;541;630;2009;0;0
682467;541;640;2009;9.1;66.18
682502;541;645;2009;0;0
682537;541;651;2009;0;0.01
682572;541;652;2009;0;0
682607;541;660;2009;0;5.4
682642;541;663;2009;0;0
682677;541;666;2009;0;0
682712;541;670;2009;42.27;0
682748;541;679;2009;0;0.05
682799;541;690;2009;0;0
682834;541;692;2009;0;0
682869;541;694;2009;0;0.26
682904;541;696;2009;65.09;8.04
682939;541;698;2009;0;0
682974;541;700;2009;0;0
682993;541;701;2009;-9;-9
683012;541;702;2009;-9;-9
683031;541;703;2009;-9;-9
683050;541;704;2009;-9;-9
683069;541;705;2009;0;0.24
683104;541;710;2009;161.36;188.85
683139;541;712;2009;-9;-9
683174;541;713;2009;-9;-9
683209;541;731;2009;-9;0
683244;541;732;2009;26.12;4.52
683279;541;740;2009;116.79;29.59
683314;541;750;2009;211.43;43.59
683349;541;760;2009;-9;-9
683384;541;770;2009;49.69;0.3
683419;541;771;2009;0.13;0.43
683454;541;775;2009;-9;0
683489;541;780;2009;0;0
683524;541;781;2009;-9;-9
683559;541;790;2009;-9;-9
683594;541;800;2009;110.76;8.64
683629;541;811;2009;-9;-9
683664;541;812;2009;0;0
683699;541;816;2009;28.32;1.08
683735;541;820;2009;40.59;2.79
683770;541;830;2009;57.79;1.15
683796;541;835;2009;0;0
683831;541;840;2009;0;5.57
683866;541;850;2009;14.01;12.16
683874;541;860;2009;-9;-9
683909;541;900;2009;18.89;2.25
683944;541;910;2009;-9;0
683979;541;920;2009;0;0.34
684008;541;935;2009;-9;-9
684040;541;940;2009;-9;-9
684051;541;946;2009;-9;-9
684061;541;947;2009;-9;-9
684096;541;950;2009;0;0
684107;541;955;2009;-9;-9
684118;541;970;2009;-9;-9
684137;541;983;2009;-9;-9
684153;541;986;2009;-9;-9
684172;541;987;2009;-9;-9
684206;541;990;2009;-9;-9
684251;551;552;2009;56.94;92.74
684297;551;553;2009;12.23;80.52
684343;551;560;2009;1515.75;219.73
684363;551;565;2009;9;5.74
684407;551;570;2009;0.01;0.4
684451;551;571;2009;20.23;8.9
684493;551;572;2009;6.75;4.62
684539;551;580;2009;0;0.59
684574;551;581;2009;0;0
684616;551;590;2009;11.72;7.36
684650;551;591;2009;1.5;0
684696;551;600;2009;0;0
684742;551;615;2009;0;0
684788;551;616;2009;0;0
684834;551;620;2009;0;0.01
684880;551;625;2009;0.01;1.85
684926;551;630;2009;0.43;0
684972;551;640;2009;3.22;2.6
685018;551;645;2009;0;0
685064;551;651;2009;15.31;194.26
685110;551;652;2009;1.5;0
685156;551;660;2009;2.24;0.01
685202;551;663;2009;0;0
685248;551;666;2009;2.68;0.6
685294;551;670;2009;3.45;129.95
685341;551;679;2009;0.03;0
685411;551;690;2009;401;30.18
685450;551;692;2009;0;0
685489;551;694;2009;0.02;0
685528;551;696;2009;109.71;155.14
685567;551;698;2009;0.18;0.1
685613;551;700;2009;0;0
685632;551;701;2009;0;0
685651;551;702;2009;0;0
685670;551;703;2009;0;0
685689;551;704;2009;0;0.01
685708;551;705;2009;0.22;0
685754;551;710;2009;199.44;1244.03
685800;551;712;2009;0.01;0
685846;551;713;2009;-9;-9
685892;551;731;2009;0;0
685938;551;732;2009;18.91;359.4
685984;551;740;2009;66.37;23.8
686030;551;750;2009;130.91;159.82
686069;551;760;2009;0;0.43
686115;551;770;2009;2.51;45.65
686153;551;771;2009;0;13.64
686199;551;775;2009;0.1;0
686245;551;780;2009;0.1;0.01
686290;551;781;2009;0;0
686336;551;790;2009;0.01;0.01
686382;551;800;2009;7.91;30.65
686428;551;811;2009;0;0
686474;551;812;2009;0;0
686520;551;816;2009;3.71;0.01
686578;551;820;2009;9.63;14.4
686623;551;830;2009;12.91;8.8
686649;551;835;2009;0;0
686695;551;840;2009;0.03;2.36
686741;551;850;2009;6.79;1.77
686749;551;860;2009;-9;-9
686795;551;900;2009;17.45;0.86
686830;551;910;2009;0;0
686876;551;920;2009;0.32;0.12
686905;551;935;2009;0;0
686937;551;940;2009;0;0
686948;551;946;2009;0;0
686958;551;947;2009;0;0
686998;551;950;2009;0;0
687009;551;955;2009;0;0
687020;551;970;2009;0;0
687039;551;983;2009;-9;-9
687055;551;986;2009;0;0
687074;551;987;2009;-9;-9
687108;551;990;2009;0;0
687153;552;553;2009;70.82;18.35
687198;552;560;2009;1799.81;204.52
687218;552;565;2009;4.11;0.13
687262;552;570;2009;0.01;0.1
687306;552;571;2009;110.57;183.4
687348;552;572;2009;4.33;0.07
687393;552;580;2009;0.11;0.04
687428;552;581;2009;0;0
687470;552;590;2009;1.78;4.05
687504;552;591;2009;2.09;0.05
687549;552;600;2009;0.18;0.11
687594;552;615;2009;0;9.02
687639;552;616;2009;0;0
687684;552;620;2009;0;0.24
687729;552;625;2009;0;0
687774;552;630;2009;0.39;0.37
687819;552;640;2009;0.92;3.16
687864;552;645;2009;0;0.01
687909;552;651;2009;3.4;0.31
687954;552;652;2009;0.05;0
687999;552;660;2009;0.23;0
688044;552;663;2009;0.01;20.15
688089;552;666;2009;1.65;0
688134;552;670;2009;0.87;0.15
688180;552;679;2009;0;0.39
688249;552;690;2009;63.71;0.01
688288;552;692;2009;0;0.01
688327;552;694;2009;0;0.01
688366;552;696;2009;26.62;17.09
688405;552;698;2009;0.07;0.11
688450;552;700;2009;0;0
688469;552;701;2009;0;0
688488;552;702;2009;-9;0
688507;552;703;2009;0;0
688526;552;704;2009;0;0
688545;552;705;2009;0;0.32
688590;552;710;2009;172.16;141.04
688635;552;712;2009;0;0
688680;552;713;2009;-9;-9
688725;552;731;2009;0.18;0.61
688770;552;732;2009;15.17;4.84
688815;552;740;2009;16.04;45.2
688860;552;750;2009;40.46;18.96
688899;552;760;2009;0;0
688944;552;770;2009;3.81;1.2
688982;552;771;2009;0;12.73
689027;552;775;2009;0;0.02
689072;552;780;2009;0;0
689117;552;781;2009;0;0
689162;552;790;2009;0;0.03
689207;552;800;2009;9.9;21.16
689252;552;811;2009;0;0
689297;552;812;2009;0;0
689342;552;816;2009;0;0
689398;552;820;2009;4.9;4.47
689443;552;830;2009;3.17;11.1
689469;552;835;2009;0;0
689514;552;840;2009;0.25;0
689559;552;850;2009;3.12;23.88
689567;552;860;2009;-9;-9
689612;552;900;2009;2.49;8.51
689647;552;910;2009;0;0
689692;552;920;2009;0.34;0.51
689721;552;935;2009;0;0
689753;552;940;2009;0;0
689764;552;946;2009;0;0
689774;552;947;2009;0;0
689814;552;950;2009;0;0
689825;552;955;2009;0;0
689836;552;970;2009;0;0
689855;552;983;2009;-9;-9
689871;552;986;2009;-9;-9
689890;552;987;2009;-9;-9
689924;552;990;2009;0;0
689970;553;560;2009;474.94;72.04
689990;553;565;2009;0;-9
690034;553;570;2009;0;0
690078;553;571;2009;0;0
690120;553;572;2009;0;0
690166;553;580;2009;0.04;0
690201;553;581;2009;0;0
690243;553;590;2009;0.11;0.51
690277;553;591;2009;0;0.04
690323;553;600;2009;0;1.27
690369;553;615;2009;0;0
690415;553;616;2009;0.04;3.29
690461;553;620;2009;0;0
690507;553;625;2009;0;0
690553;553;630;2009;0;0
690599;553;640;2009;2.35;30.05
690645;553;645;2009;0;0
690691;553;651;2009;1.23;16.81
690737;553;652;2009;-9;-9
690783;553;660;2009;0;1.6
690829;553;663;2009;0;0.19
690875;553;666;2009;0.55;0.5
690921;553;670;2009;0;0.6
690968;553;679;2009;0;0
691038;553;690;2009;0;0.01
691077;553;692;2009;0;0
691116;553;694;2009;0;1.19e-12
691155;553;696;2009;0;0
691194;553;698;2009;0;0
691240;553;700;2009;-9;-9
691259;553;701;2009;-9;-9
691278;553;702;2009;-9;-9
691297;553;703;2009;-9;0
691316;553;704;2009;0;-9
691335;553;705;2009;-9;-9
691381;553;710;2009;104.97;17.41
691427;553;712;2009;-9;-9
691473;553;713;2009;-9;-9
691519;553;731;2009;0;-9
691565;553;732;2009;14.62;31.26
691611;553;740;2009;15.94;38.48
691657;553;750;2009;95.31;85.23
691696;553;760;2009;-9;-9
691742;553;770;2009;1.5;10.51
691780;553;771;2009;0;1.72
691826;553;775;2009;-9;-9
691872;553;780;2009;0.24;0
691917;553;781;2009;-9;-9
691963;553;790;2009;-9;-9
692009;553;800;2009;5.08;4.34
692055;553;811;2009;-9;-9
692101;553;812;2009;-9;-9
692147;553;816;2009;0;0
692205;553;820;2009;4.54;9.46
692250;553;830;2009;0;0
692276;553;835;2009;-9;0.01
692322;553;840;2009;0.18;17.27
692368;553;850;2009;10.79;4.29
692376;553;860;2009;-9;-9
692422;553;900;2009;3.76;2.25
692457;553;910;2009;0;2.2
692503;553;920;2009;0.15;0.21
692532;553;935;2009;-9;-9
692564;553;940;2009;0;1.98
692575;553;946;2009;0;-9
692585;553;947;2009;-9;-9
692625;553;950;2009;0;0.92
692636;553;955;2009;0;0
692647;553;970;2009;-9;-9
692666;553;983;2009;-9;-9
692682;553;986;2009;-9;-9
692701;553;987;2009;-9;-9
692735;553;990;2009;-9;-9
692755;560;565;2009;0;-9
692799;560;570;2009;0;0
692843;560;571;2009;-9;-9
692885;560;572;2009;0;-9
692935;560;580;2009;19.88;151.11
692970;560;581;2009;0;6.73
693012;560;590;2009;72.43;320.33
693046;560;591;2009;2.16;66.29
693100;560;600;2009;14.24;73.75
693148;560;615;2009;0.61;198
693202;560;616;2009;6.08;14.49
693261;560;620;2009;0;16.45
693315;560;625;2009;0.24;85.8
693405;560;630;2009;2916.07;138.84
693495;560;640;2009;376.72;1103.31
693573;560;645;2009;167.98;121.97
693646;560;651;2009;29.27;135.52
693708;560;652;2009;0.43;8.24
693772;560;660;2009;0;33.19
693836;560;663;2009;13.7;23.26
693898;560;666;2009;277.85;197.7
693981;560;670;2009;3592.26;331.61
694066;560;679;2009;363.19;65.09
694139;560;690;2009;27.43;104.2
694178;560;692;2009;177.27;21.14
694217;560;694;2009;105.39;28.36
694256;560;696;2009;512.77;676.6
694295;560;698;2009;136.45;31.21
694385;560;700;2009;0;0
694404;560;701;2009;0;0
694423;560;702;2009;0.05;0.07
694442;560;703;2009;0.04;0.61
694461;560;704;2009;0;0
694480;560;705;2009;0.25;6.39
694570;560;710;2009;12963.3;10423.3
694659;560;712;2009;0;0.21
694720;560;713;2009;-9;-9
694782;560;731;2009;1.4;107.52
694843;560;732;2009;1273.42;1171.79
694927;560;740;2009;3445.25;4988.15
694990;560;750;2009;2056.84;4900.68
695029;560;760;2009;-9;0
695092;560;770;2009;139.23;266.01
695130;560;771;2009;48.82;34.41
695192;560;775;2009;5.97;0
695254;560;780;2009;21.32;26.88
695299;560;781;2009;0;7.02
695389;560;790;2009;1.06;3.21
695479;560;800;2009;1522.89;405.49
695536;560;811;2009;5.14;1.36
695593;560;812;2009;0.08;0.13
695649;560;816;2009;243.18;127
695724;560;820;2009;966.3;561.62
695769;560;830;2009;654.21;331.34
695795;560;835;2009;0;1.31
695859;560;840;2009;131.6;62.16
695920;560;850;2009;756.76;350.24
695928;560;860;2009;-9;-9
696018;560;900;2009;1198.99;801.29
696053;560;910;2009;1.22;10.23
696143;560;920;2009;143.36;85.77
696172;560;935;2009;0;0
696204;560;940;2009;0;0
696215;560;946;2009;-9;-9
696225;560;947;2009;0;0
696265;560;950;2009;3.23;7.19
696276;560;955;2009;0;5.29
696287;560;970;2009;0;0
696306;560;983;2009;-9;-9
696322;560;986;2009;-9;0
696341;560;987;2009;-9;-9
696375;560;990;2009;0;0.66
696395;565;570;2009;-9;-9
696415;565;571;2009;-9;-9
696435;565;572;2009;-9;-9
696455;565;580;2009;0;0.02
696475;565;581;2009;-9;-9
696495;565;590;2009;0.08;1.09
696515;565;591;2009;0;0.02
696535;565;600;2009;9.71;0
696555;565;615;2009;0;0.12
696575;565;616;2009;0;0
696595;565;620;2009;-9;-9
696615;565;625;2009;0;0.11
696635;565;630;2009;0;-9
696655;565;640;2009;1.48;0.14
696675;565;645;2009;-9;-9
696695;565;651;2009;0.17;0.08
696715;565;652;2009;-9;-9
696735;565;660;2009;0;0.08
696755;565;663;2009;0;0.12
696775;565;666;2009;3;0.2
696795;565;670;2009;42.7;0.18
696816;565;679;2009;-9;-9
696837;565;690;2009;-9;0
696857;565;692;2009;0;0.01
696877;565;694;2009;0;3.94e-14
696897;565;696;2009;-9;-9
696917;565;698;2009;0.56;0
696937;565;700;2009;-9;-9
696956;565;701;2009;-9;-9
696975;565;702;2009;-9;-9
696994;565;703;2009;-9;-9
697013;565;704;2009;-9;-9
697032;565;705;2009;0;0
697052;565;710;2009;280.33;312.36
697072;565;712;2009;0.01;-9
697092;565;713;2009;-9;-9
697112;565;731;2009;-9;-9
697132;565;732;2009;3.76;7
697152;565;740;2009;9.47;42.39
697172;565;750;2009;55.43;40.31
697192;565;760;2009;-9;-9
697212;565;770;2009;1.49;0.09
697232;565;771;2009;0;0
697252;565;775;2009;0;2.3
697272;565;780;2009;0;0
697292;565;781;2009;-9;-9
697312;565;790;2009;-9;-9
697332;565;800;2009;4.15;2.41
697352;565;811;2009;0;-9
697372;565;812;2009;-9;-9
697392;565;816;2009;0;0
697412;565;820;2009;9.96;81.31
697432;565;830;2009;-9;-9
697452;565;835;2009;-9;-9
697472;565;840;2009;0.03;0.01
697492;565;850;2009;7.13;19.85
697500;565;860;2009;-9;-9
697520;565;900;2009;6.56;6.9
697540;565;910;2009;-9;-9
697560;565;920;2009;1.7;0.07
697580;565;935;2009;-9;-9
697600;565;940;2009;-9;-9
697611;565;946;2009;-9;-9
697621;565;947;2009;-9;-9
697641;565;950;2009;0;0
697652;565;955;2009;-9;-9
697663;565;970;2009;-9;-9
697682;565;983;2009;-9;-9
697698;565;986;2009;-9;-9
697717;565;987;2009;-9;-9
697737;565;990;2009;-9;0.03
697781;570;571;2009;-9;-9
697823;570;572;2009;-9;-9
697867;570;580;2009;0;5.38
697902;570;581;2009;-9;-9
697944;570;590;2009;0.61;0.4
697978;570;591;2009;-9;-9
698022;570;600;2009;0;0
698066;570;615;2009;0;0
698110;570;616;2009;0;0
698154;570;620;2009;-9;0
698198;570;625;2009;-9;0
698242;570;630;2009;-9;-9
698286;570;640;2009;0.62;0.18
698330;570;645;2009;-9;-9
698374;570;651;2009;0.01;0
698418;570;652;2009;-9;-9
698462;570;660;2009;0;0
698506;570;663;2009;-9;-9
698550;570;666;2009;0;0
698594;570;670;2009;0;0.57
698639;570;679;2009;-9;0
698707;570;690;2009;-9;-9
698746;570;692;2009;-9;-9
698785;570;694;2009;-9;-9
698824;570;696;2009;-9;-9
698863;570;698;2009;-9;0
698907;570;700;2009;-9;-9
698926;570;701;2009;0;-9
698945;570;702;2009;-9;-9
698964;570;703;2009;-9;-9
698983;570;704;2009;-9;-9
699002;570;705;2009;-9;-9
699046;570;710;2009;77.11;1.8
699090;570;712;2009;-9;-9
699134;570;713;2009;-9;-9
699178;570;731;2009;-9;-9
699222;570;732;2009;53.92;0.07
699266;570;740;2009;0.48;1.24
699310;570;750;2009;12.34;0
699349;570;760;2009;-9;-9
699393;570;770;2009;2.15;0
699431;570;771;2009;0;0
699475;570;775;2009;-9;-9
699519;570;780;2009;0;0
699563;570;781;2009;-9;-9
699607;570;790;2009;-9;-9
699651;570;800;2009;0.19;0.14
699695;570;811;2009;-9;-9
699739;570;812;2009;-9;0
699783;570;816;2009;0;0
699837;570;820;2009;0.87;0.01
699881;570;830;2009;-9;-9
699907;570;835;2009;-9;-9
699951;570;840;2009;0;0.01
699995;570;850;2009;1.42;0
700003;570;860;2009;-9;-9
700047;570;900;2009;0.05;0.96
700082;570;910;2009;0;0
700126;570;920;2009;0;0.01
700155;570;935;2009;-9;-9
700187;570;940;2009;-9;-9
700198;570;946;2009;-9;-9
700208;570;947;2009;-9;-9
700248;570;950;2009;-9;-9
700259;570;955;2009;-9;-9
700270;570;970;2009;-9;-9
700289;570;983;2009;-9;-9
700305;570;986;2009;-9;-9
700324;570;987;2009;-9;-9
700358;570;990;2009;-9;-9
700400;571;572;2009;-9;-9
700444;571;580;2009;0;0.05
700479;571;581;2009;-9;0
700521;571;590;2009;0.12;0.47
700555;571;591;2009;0;0
700599;571;600;2009;0;0
700643;571;615;2009;0;0.05
700687;571;616;2009;0;0
700731;571;620;2009;-9;0
700775;571;625;2009;-9;-9
700819;571;630;2009;-9;-9
700863;571;640;2009;0.15;0.19
700907;571;645;2009;-9;0
700951;571;651;2009;0.14;0.01
700995;571;652;2009;-9;-9
701039;571;660;2009;-9;0
701083;571;663;2009;0;0
701127;571;666;2009;59.6;0
701171;571;670;2009;0;0.06
701216;571;679;2009;-9;-9
701284;571;690;2009;-9;0
701323;571;692;2009;0;0
701362;571;694;2009;0;0
701401;571;696;2009;0;0
701440;571;698;2009;0;0
701484;571;700;2009;-9;-9
701503;571;701;2009;-9;-9
701522;571;702;2009;-9;-9
701541;571;703;2009;-9;0
701560;571;704;2009;-9;-9
701579;571;705;2009;-9;-9
701623;571;710;2009;170.99;67.69
701667;571;712;2009;-9;-9
701711;571;713;2009;-9;-9
701755;571;731;2009;-9;-9
701799;571;732;2009;4.04;0.79
701843;571;740;2009;11.77;18.83
701887;571;750;2009;20.09;5.07
701926;571;760;2009;-9;-9
701970;571;770;2009;2.34;0.07
702008;571;771;2009;0;0
702052;571;775;2009;0;0
702096;571;780;2009;0;0
702140;571;781;2009;-9;-9
702184;571;790;2009;-9;-9
702228;571;800;2009;6.85;37.43
702272;571;811;2009;-9;0
702316;571;812;2009;0;0
702360;571;816;2009;0;0
702414;571;820;2009;7.17;0.02
702458;571;830;2009;0;0
702484;571;835;2009;-9;0
702528;571;840;2009;0;0
702572;571;850;2009;0.29;0
702580;571;860;2009;-9;-9
702624;571;900;2009;6.66;0.04
702659;571;910;2009;0;0
702703;571;920;2009;0.12;0
702732;571;935;2009;-9;-9
702764;571;940;2009;0;-9
702775;571;946;2009;-9;-9
702785;571;947;2009;-9;-9
702825;571;950;2009;-9;-9
702836;571;955;2009;-9;-9
702847;571;970;2009;-9;-9
702866;571;983;2009;-9;-9
702882;571;986;2009;-9;-9
702901;571;987;2009;-9;-9
702935;571;990;2009;0;-9
702977;572;580;2009;0.01;8.49
703012;572;581;2009;-9;-9
703054;572;590;2009;0.01;9.6
703088;572;591;2009;0;0
703130;572;600;2009;0.07;0.14
703172;572;615;2009;3.16;3.61
703214;572;616;2009;0.02;0.8
703256;572;620;2009;-9;-9
703298;572;625;2009;0;86.87
703340;572;630;2009;-9;-9
703382;572;640;2009;0.02;0
703424;572;645;2009;-9;0
703466;572;651;2009;0;0.05
703508;572;652;2009;-9;-9
703550;572;660;2009;0;0.07
703592;572;663;2009;-9;-9
703634;572;666;2009;0;0
703676;572;670;2009;0;0.98
703719;572;679;2009;0.21;28.47
703784;572;690;2009;0;0.17
703823;572;692;2009;0;0.65
703862;572;694;2009;2.94e-12;0.05
703901;572;696;2009;0;0.94
703940;572;698;2009;0;0
703982;572;700;2009;-9;-9
704001;572;701;2009;-9;-9
704020;572;702;2009;-9;-9
704039;572;703;2009;-9;-9
704058;572;704;2009;-9;-9
704077;572;705;2009;-9;-9
704119;572;710;2009;25.95;15.79
704161;572;712;2009;-9;-9
704203;572;713;2009;-9;-9
704245;572;731;2009;-9;-9
704287;572;732;2009;7.53;30.33
704329;572;740;2009;5.09;5.25
704371;572;750;2009;40.17;19.21
704410;572;760;2009;-9;-9
704452;572;770;2009;1.06;28.5
704490;572;771;2009;0.25;0
704532;572;775;2009;-9;-9
704574;572;780;2009;0;0
704616;572;781;2009;0;0
704658;572;790;2009;-9;-9
704700;572;800;2009;4.02;21.06
704742;572;811;2009;0.37;1.15
704784;572;812;2009;-9;0
704826;572;816;2009;0;0
704876;572;820;2009;4.04;2.94
704918;572;830;2009;1.81;4.72
704944;572;835;2009;-9;0.01
704986;572;840;2009;0.15;0.24
705028;572;850;2009;0.6;8.37
705036;572;860;2009;-9;-9
705078;572;900;2009;0.38;51.21
705113;572;910;2009;-9;0.03
705155;572;920;2009;0.02;29.01
705184;572;935;2009;-9;-9
705216;572;940;2009;-9;-9
705227;572;946;2009;-9;-9
705237;572;947;2009;-9;-9
705277;572;950;2009;0;0.17
705288;572;955;2009;-9;-9
705299;572;970;2009;-9;-9
705318;572;983;2009;-9;-9
705334;572;986;2009;-9;-9
705353;572;987;2009;-9;-9
705387;572;990;2009;-9;-9
705422;580;581;2009;0.04;4.1
705464;580;590;2009;70.08;16.99
705498;580;591;2009;8.32;3.88
705548;580;600;2009;3.17;5.62
705596;580;615;2009;0.17;1.42
705646;580;616;2009;1.56;0.19
705696;580;620;2009;0.01;0.18
705746;580;625;2009;0;0.19
705796;580;630;2009;1.72;0.06
705846;580;640;2009;22.05;2.55
705896;580;645;2009;0;0
705946;580;651;2009;0.13;0.49
705995;580;652;2009;0.24;0.06
706045;580;660;2009;0.3;0.18
706095;580;663;2009;0;0.04
706145;580;666;2009;1.02;0.38
706195;580;670;2009;16.29;1.14
706246;580;679;2009;0.02;0.19
706319;580;690;2009;85.9;0.05
706358;580;692;2009;107.38;0.01
706397;580;694;2009;0.22;0.01
706436;580;696;2009;39.75;14.43
706475;580;698;2009;0.04;0
706525;580;700;2009;0;0
706544;580;701;2009;-9;-9
706563;580;702;2009;-9;-9
706582;580;703;2009;0;0
706601;580;704;2009;-9;-9
706620;580;705;2009;0;0.02
706670;580;710;2009;482.76;80.24
706720;580;712;2009;0;0
706770;580;713;2009;-9;-9
706820;580;731;2009;0.07;0
706870;580;732;2009;70.43;1.77
706920;580;740;2009;36.18;34.64
706970;580;750;2009;137.89;21.9
707009;580;760;2009;0;0
707059;580;770;2009;44.31;0.68
707097;580;771;2009;0.62;0.56
707147;580;775;2009;2.44;0.04
707197;580;780;2009;0.25;0.22
707242;580;781;2009;0;0
707292;580;790;2009;0;0
707342;580;800;2009;581.35;1.51
707392;580;811;2009;0.03;0.31
707442;580;812;2009;0;0
707492;580;816;2009;11.95;5.12
707558;580;820;2009;80.6;2.28
707603;580;830;2009;44.28;37.27
707629;580;835;2009;0;0
707679;580;840;2009;0.53;0.03
707729;580;850;2009;36.38;3.94
707737;580;860;2009;-9;-9
707787;580;900;2009;20.57;1.34
707822;580;910;2009;0;0
707872;580;920;2009;0.21;0.17
707901;580;935;2009;0;0
707933;580;940;2009;0;-9
707944;580;946;2009;-9;-9
707954;580;947;2009;0;-9
707994;580;950;2009;0;0
708005;580;955;2009;0;0
708016;580;970;2009;0;0
708035;580;983;2009;-9;-9
708051;580;986;2009;-9;-9
708070;580;987;2009;-9;-9
708104;580;990;2009;-9;0
708139;581;590;2009;3.58;0.01
708173;581;591;2009;0;0
708208;581;600;2009;1.53;0
708243;581;615;2009;0.08;0.01
708278;581;616;2009;0.14;0
708313;581;620;2009;-9;-9
708348;581;625;2009;0;0.05
708383;581;630;2009;0;-9
708418;581;640;2009;2.74;8.1
708453;581;645;2009;-9;-9
708488;581;651;2009;0.12;0.2
708523;581;652;2009;-9;-9
708558;581;660;2009;0;0
708593;581;663;2009;0;0
708628;581;666;2009;0;-9
708663;581;670;2009;1.9;1.61
708699;581;679;2009;0;-9
708750;581;690;2009;0;0
